age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
39,M,458,C,0,FALSE,1682 QW 73
39,M,187,C,0,FALSE,2935 BX 49
39,M,797,C,0,FALSE,2585 YD 56
39,M,525,C,0,FALSE,1765 YN 60
39,M,197,C,0,FALSE,1992 YG 98
53,M,591,C,0,FALSE,4337 EL 56
53,M,1082,C,0,FALSE,1301 JK 23
53,M,235,C,0,FALSE,3307 DM 22
53,M,190,C,0,FALSE,89 HP 60
53,M,201,C,0,FALSE,3976 OM 89
53,M,507,C,0,FALSE,8509 YD 41
53,M,422,C,0,FALSE,3329 KB 48
53,M,884,C,0,FALSE,4995 TT 49
53,M,1301,C,0,FALSE,1871 UE 93
53,M,727,C,0,FALSE,3678 CX 60
53,M,461,C,0,FALSE,2182 AY 52
53,M,415,C,0,FALSE,9011 LX 59
53,M,453,C,0,FALSE,8492 EZ 60
53,M,887,C,0,FALSE,1698 BY 68
53,M,444,C,0,FALSE,8045 HQ 35
53,M,1095,C,0,FALSE,4139 BX 73
53,M,410,C,0,FALSE,7566 YM 93
53,M,1110,C,0,FALSE,5768 MT 49
53,M,556,C,0,FALSE,9498 AH 36
53,M,1012,C,0,FALSE,3950 ME 50
53,M,982,C,0,FALSE,6684 RS 54
53,M,701,C,0,FALSE,3101 VA 21
53,M,966,C,0,FALSE,8939 KB 42
53,M,896,C,0,FALSE,5961 MD 48
53,M,534,C,0,FALSE,7831 OY 84
53,M,499,C,0,FALSE,5563 BF 70
53,M,1299,C,0,FALSE,5004 ZK 90
53,M,537,C,0,FALSE,8107 VP 31
53,M,519,C,0,FALSE,7667 GL 93
53,M,460,C,0,FALSE,2457 JN 10
53,M,211,C,0,FALSE,8320 DP 14
53,M,472,C,0,FALSE,4611 VT 23
53,M,422,C,0,FALSE,7568 LQ 16
53,M,706,C,0,FALSE,3544 AO 93
53,M,590,C,0,FALSE,8444 IQ 37
53,M,159,C,0,FALSE,5191 AT 23
53,M,705,C,0,FALSE,219 XF 95
53,M,1164,C,0,FALSE,7910 ZM 34
53,M,1094,C,0,FALSE,7027 CJ 55
53,M,1080,C,0,FALSE,9814 BE 51
53,M,201,C,0,FALSE,528 OA 97
53,M,506,C,0,FALSE,4043 GO 91
53,M,500,C,0,FALSE,2177 PJ 76
53,M,1108,C,0,FALSE,193 RA 82
53,M,573,C,0,FALSE,4575 NW 35
53,M,781,C,0,FALSE,5949 MO 50
53,M,443,C,0,FALSE,2213 EQ 73
53,M,497,C,0,FALSE,8359 TF 63
53,M,1179,C,0,FALSE,1860 CN 67
53,M,471,C,0,FALSE,8708 SU 82
53,M,407,C,0,FALSE,4706 AP 98
53,M,1096,C,0,FALSE,4417 LY 75
53,M,474,C,0,FALSE,3049 YZ 37
53,M,440,C,0,FALSE,9715 RD 66
53,M,488,C,0,FALSE,6981 AV 23
53,M,191,C,0,FALSE,2719 SK 10
53,M,446,C,0,FALSE,2607 LX 16
53,M,596,C,0,FALSE,9110 GZ 31
53,M,475,C,0,FALSE,1826 FG 68
53,M,1298,C,0,FALSE,2422 HB 90
53,M,806,C,0,FALSE,5754 YP 19
53,M,798,C,0,FALSE,3876 TZ 56
53,M,194,C,0,FALSE,5480 PJ 72
53,M,947,C,0,FALSE,882 OP 35
53,M,1077,C,0,FALSE,5471 BB 78
53,M,533,C,0,FALSE,8344 DW 39
53,M,553,C,0,FALSE,3545 EM 75
53,M,452,C,0,FALSE,5206 IK 58
53,M,880,C,0,FALSE,5321 TU 39
53,M,463,C,0,FALSE,2837 WY 75
53,M,972,C,0,FALSE,154 UB 83
53,M,1188,C,0,FALSE,5333 RX 40
53,M,1172,C,0,FALSE,2040 UO 97
53,M,189,C,0,FALSE,2292 DR 15
53,M,834,C,0,FALSE,1452 PE 64
53,M,248,C,0,FALSE,4615 SB 15
53,M,224,C,0,FALSE,3640 YE 76
53,M,516,C,0,FALSE,5988 ID 72
53,M,204,C,0,FALSE,4932 GF 84
53,M,768,C,0,FALSE,9851 WE 24
53,M,1321,C,0,FALSE,5906 KK 64
53,M,742,C,0,FALSE,2376 JL 21
53,M,537,C,0,FALSE,2887 WL 78
53,M,411,C,0,FALSE,2374 LD 38
53,M,1335,C,0,FALSE,2435 TI 93
53,M,1279,C,0,FALSE,5118 RZ 58
53,M,581,C,0,FALSE,4450 CX 25
53,M,486,C,0,FALSE,7787 MC 18
53,M,596,C,0,FALSE,7904 VM 52
53,M,981,C,0,FALSE,5382 QV 22
53,M,535,C,0,FALSE,4586 NA 10
53,M,496,C,0,FALSE,4299 NQ 82
53,M,1053,C,0,FALSE,2707 YO 52
53,M,204,C,0,FALSE,3318 FX 17
53,M,237,C,0,FALSE,6765 UE 67
53,M,1038,C,0,FALSE,3700 VQ 29
53,M,468,C,0,FALSE,9141 LM 84
53,M,883,C,0,FALSE,2577 XZ 52
53,M,451,C,0,FALSE,5789 UE 56
53,M,866,C,0,FALSE,1276 ZW 70
53,M,154,C,0,FALSE,9971 QB 87
53,M,1243,C,0,FALSE,4587 PC 51
53,M,222,C,0,FALSE,5983 LO 89
53,M,246,C,0,FALSE,4927 TN 54
53,M,497,C,0,FALSE,2231 VT 98
53,M,161,C,0,FALSE,8988 IV 29
53,M,537,C,0,FALSE,7310 DI 43
53,M,884,C,0,FALSE,5396 IA 94
53,M,451,C,0,FALSE,6240 HE 70
53,M,599,C,0,FALSE,7514 TH 47
53,M,1362,C,0,FALSE,5533 PB 30
53,M,589,C,0,FALSE,8868 CR 13
53,M,1109,C,0,FALSE,1993 YT 61
53,M,445,C,0,FALSE,3544 NW 73
53,M,421,C,0,FALSE,9011 WD 15
53,M,475,C,0,FALSE,2533 RR 90
53,M,1228,C,0,FALSE,8502 IA 62
53,M,417,C,0,FALSE,9236 ZR 38
53,M,808,C,0,FALSE,1043 KY 26
53,M,456,C,0,FALSE,1831 FA 77
53,M,895,C,0,FALSE,9195 QU 61
53,M,522,C,0,FALSE,8108 AT 80
53,M,555,C,0,FALSE,5708 LZ 14
53,M,576,C,0,FALSE,1092 PZ 90
53,M,492,C,0,FALSE,6575 BS 86
53,M,1046,C,0,FALSE,6445 RE 66
53,M,458,C,0,FALSE,635 FW 92
53,M,946,C,0,FALSE,1474 UX 25
53,M,588,C,0,FALSE,6276 ZW 50
53,M,425,C,0,FALSE,3125 QE 59
53,M,416,C,0,FALSE,9659 EG 34
53,M,1182,C,0,FALSE,7000 RJ 37
53,M,196,C,0,FALSE,7161 NW 30
53,M,197,C,0,FALSE,3276 OA 63
53,M,1201,C,0,FALSE,9530 MO 19
53,M,724,C,0,FALSE,8479 PB 35
53,M,526,C,0,FALSE,7012 WM 59
53,M,1281,C,0,FALSE,7742 YJ 89
53,M,550,C,0,FALSE,4879 TB 61
53,M,491,C,0,FALSE,3330 MW 59
53,M,408,C,0,FALSE,5629 FG 92
53,M,828,C,0,FALSE,2336 YF 19
53,M,593,C,0,FALSE,2459 UO 52
53,M,240,C,0,FALSE,5387 KD 16
53,M,433,C,0,FALSE,4636 BJ 96
53,M,562,C,0,FALSE,7451 RR 74
53,M,418,C,0,FALSE,4308 YN 47
53,M,1227,C,0,FALSE,1858 GL 29
53,M,242,C,0,FALSE,2954 UD 28
53,M,202,C,0,FALSE,7528 CM 98
53,M,1329,C,0,FALSE,7588 RC 95
53,M,173,C,0,FALSE,7773 NI 18
53,M,246,C,0,FALSE,4172 XR 50
53,M,451,C,0,FALSE,2381 PB 17
53,M,158,C,0,FALSE,1439 GP 10
53,M,795,C,0,FALSE,5057 XC 53
53,M,1281,C,0,FALSE,8344 CK 96
53,M,564,C,0,FALSE,7467 YU 37
53,M,583,C,0,FALSE,1028 ZL 22
53,M,571,C,0,FALSE,8076 CO 33
53,M,490,C,0,FALSE,1936 IA 22
53,M,417,C,0,FALSE,3116 WL 74
53,M,486,C,0,FALSE,891 MS 25
53,M,845,C,0,FALSE,3710 FQ 22
53,M,547,C,0,FALSE,5088 FZ 40
53,M,940,C,0,FALSE,6797 RF 89
53,M,437,C,0,FALSE,1327 ZM 94
53,M,532,C,0,FALSE,4574 BL 36
53,M,1044,C,0,FALSE,1747 UA 11
53,M,575,C,0,FALSE,3747 NT 66
53,M,248,C,0,FALSE,3267 RA 62
53,M,411,C,0,FALSE,4241 NI 77
53,M,809,C,0,FALSE,5040 VS 79
53,M,237,C,0,FALSE,3227 HA 88
53,M,400,C,0,FALSE,433 CJ 22
53,M,595,C,0,FALSE,8983 HQ 39
53,M,444,C,0,FALSE,1252 AT 30
53,M,422,C,0,FALSE,7963 JI 49
53,M,558,C,0,FALSE,3331 MN 69
53,M,495,C,0,FALSE,2224 CK 62
53,M,1387,C,0,FALSE,3295 OO 89
53,M,466,C,0,FALSE,7384 IE 89
53,M,227,C,0,FALSE,8646 ET 84
53,M,207,C,0,FALSE,8014 NF 45
53,M,844,C,0,FALSE,3038 DJ 93
53,M,1184,C,0,FALSE,218 UO 43
53,M,495,C,0,FALSE,7635 UV 87
53,M,227,C,0,FALSE,7672 RE 40
53,M,158,C,0,FALSE,5421 TA 21
53,M,873,C,0,FALSE,5460 AS 31
53,M,468,C,0,FALSE,6408 DK 53
53,M,174,C,0,FALSE,2188 UF 95
53,M,554,C,0,FALSE,857 UE 41
53,M,955,C,0,FALSE,5713 AG 40
53,M,1120,C,0,FALSE,2384 VF 45
53,M,554,C,0,FALSE,9921 BC 79
53,M,199,C,0,FALSE,1255 OW 61
53,M,715,C,0,FALSE,3088 DE 95
53,M,245,C,0,FALSE,5771 RG 79
53,M,504,C,0,FALSE,7580 PP 61
53,M,794,C,0,FALSE,386 YO 46
53,M,1282,C,0,FALSE,9270 CU 27
53,M,503,C,0,FALSE,8453 CC 98
53,M,195,C,0,FALSE,4772 OZ 95
53,M,587,C,0,FALSE,5690 WG 65
53,M,1282,C,0,FALSE,5740 CQ 37
53,M,772,C,0,FALSE,5110 BW 80
53,M,795,C,0,FALSE,7475 TW 97
53,M,475,C,0,FALSE,5593 ST 87
53,M,1295,C,0,FALSE,7437 NR 64
53,M,450,C,0,FALSE,1599 ZQ 20
53,M,596,C,0,FALSE,120 AX 38
53,M,460,C,0,FALSE,1576 DL 52
53,M,1083,C,0,FALSE,1659 TT 23
53,M,447,C,0,FALSE,9564 TO 85
53,M,515,C,0,FALSE,4297 RI 70
53,M,176,C,0,FALSE,2256 HJ 25
53,M,547,C,0,FALSE,9571 NW 87
53,M,745,C,0,FALSE,297 NH 10
53,M,555,C,0,FALSE,2170 EY 97
53,M,905,C,0,FALSE,9353 SU 93
53,M,178,C,0,FALSE,5739 BM 87
53,M,166,C,0,FALSE,4775 LW 97
53,M,1060,C,0,FALSE,5923 DD 51
53,M,774,C,0,FALSE,7465 CZ 25
53,M,427,C,0,FALSE,7354 QR 41
53,M,404,C,0,FALSE,4254 XF 61
53,M,203,C,0,FALSE,7520 GX 13
53,M,506,C,0,FALSE,1541 ST 40
53,M,518,C,0,FALSE,8210 RJ 60
53,M,577,C,0,FALSE,3714 UF 86
53,M,544,C,0,FALSE,7315 VA 49
53,M,187,C,0,FALSE,252 VR 14
53,M,1011,C,0,FALSE,4300 BG 22
53,M,520,C,0,FALSE,5128 HJ 84
53,M,571,C,0,FALSE,1366 QM 80
53,M,765,C,0,FALSE,3504 DR 34
53,M,705,C,0,FALSE,6730 SF 45
53,M,548,C,0,FALSE,5800 VN 41
53,M,583,C,0,FALSE,3524 KE 20
53,M,547,C,0,FALSE,5695 OI 67
53,M,908,C,0,FALSE,3408 AP 10
53,M,908,C,0,FALSE,111 QT 51
53,M,232,C,0,FALSE,7361 BF 88
53,M,480,C,0,FALSE,8772 FD 90
53,M,453,C,0,FALSE,1972 HB 31
53,M,516,C,0,FALSE,687 EG 84
53,M,152,C,0,FALSE,3005 KQ 29
53,M,1313,C,0,FALSE,9947 AL 20
53,M,794,C,0,FALSE,2907 EB 96
53,M,447,C,0,FALSE,7444 KT 47
53,M,236,C,0,FALSE,4972 HV 79
53,M,520,C,0,FALSE,4934 MN 54
53,M,502,C,0,FALSE,7985 VQ 72
53,M,444,C,0,FALSE,8546 VJ 50
53,M,1224,C,0,FALSE,4759 PA 55
53,M,1192,C,0,FALSE,7798 LY 74
53,M,951,C,0,FALSE,3255 LD 71
53,M,542,C,0,FALSE,2225 FC 14
53,M,494,C,0,FALSE,1171 FB 65
53,M,476,C,0,FALSE,5856 AX 87
53,M,151,C,0,FALSE,4126 MI 77
53,M,166,C,0,FALSE,8607 YL 43
53,M,1058,C,0,FALSE,8478 RP 65
53,M,517,C,0,FALSE,7778 KG 75
53,M,1103,C,0,FALSE,6061 DY 60
53,M,421,C,0,FALSE,164 AT 43
53,M,227,C,0,FALSE,9141 JV 19
53,M,1082,C,0,FALSE,7259 VX 18
53,M,556,C,0,FALSE,4406 AR 18
53,M,1221,C,0,FALSE,7695 PU 50
53,M,220,C,0,FALSE,3927 FE 32
53,M,1057,C,0,FALSE,3526 WR 97
53,M,418,C,0,FALSE,5617 ET 27
53,M,170,C,0,FALSE,1779 DW 33
53,M,578,C,0,FALSE,4934 FI 36
53,M,541,C,0,FALSE,4269 CU 19
53,M,988,C,0,FALSE,8813 VO 38
53,M,906,C,0,FALSE,3598 WF 36
53,M,433,C,0,FALSE,5710 FN 38
53,M,1100,C,0,FALSE,8342 DJ 13
53,M,-1,C,0,FALSE,4882 UU 34
53,M,544,C,0,FALSE,7658 IB 76
53,M,168,C,0,FALSE,2709 NQ 30
53,M,544,C,0,FALSE,5414 SL 35
53,M,424,C,0,FALSE,5602 PW 85
53,M,1319,C,0,FALSE,2941 DQ 78
53,M,425,C,0,FALSE,9801 PY 18
53,M,1355,C,0,FALSE,4438 DI 47
53,M,406,C,0,FALSE,4713 LB 68
53,M,453,C,0,FALSE,6199 ND 82
53,M,504,C,0,FALSE,648 FQ 26
53,M,534,C,0,FALSE,4973 NG 50
53,M,578,C,0,FALSE,3642 WQ 69
53,M,1205,C,0,FALSE,4543 OR 73
53,M,561,C,0,FALSE,8155 TO 32
53,M,402,C,0,FALSE,2149 UH 65
53,M,551,C,0,FALSE,5131 AS 89
53,M,515,C,0,FALSE,8790 PX 82
53,M,1068,C,0,FALSE,695 XY 13
53,M,877,C,0,FALSE,3741 RK 72
53,M,235,C,0,FALSE,9926 PA 38
53,M,549,C,0,FALSE,660 WW 22
53,M,418,C,0,FALSE,5881 MS 86
53,M,485,C,0,FALSE,3701 ON 34
53,M,597,C,0,FALSE,6347 CA 42
53,M,1364,C,0,FALSE,9359 JY 81
53,M,743,C,0,FALSE,6719 PX 39
53,M,445,C,0,FALSE,4976 PR 45
53,M,1184,C,0,FALSE,5000 PS 40
53,M,519,C,0,FALSE,821 DB 70
53,M,457,C,0,FALSE,6067 CU 83
53,M,189,C,0,FALSE,6621 PE 72
53,M,1063,C,0,FALSE,6778 BI 94
53,M,785,C,0,FALSE,997 UF 49
53,M,568,C,0,FALSE,3692 HH 38
53,M,1370,C,0,FALSE,8426 XY 62
53,M,445,C,0,FALSE,6300 GE 94
53,M,497,C,0,FALSE,7937 TA 59
53,M,1358,C,0,FALSE,2871 CM 31
53,M,715,C,0,FALSE,4535 YY 42
53,M,241,C,0,FALSE,7213 UA 90
54,M,1195,C,0,FALSE,4326 AA 63
54,M,419,C,0,FALSE,1432 UC 68
54,M,440,C,0,FALSE,9132 QN 17
54,M,1127,C,0,FALSE,7172 DK 31
54,M,455,C,0,FALSE,1421 TW 59
54,M,444,C,0,FALSE,6085 TM 78
54,M,468,C,0,FALSE,9094 MF 75
54,M,439,C,0,FALSE,5204 CD 26
54,M,569,C,0,FALSE,2960 DL 72
54,M,1029,C,0,FALSE,5803 HQ 78
54,M,576,C,0,FALSE,800 QL 78
54,M,765,C,0,FALSE,2670 HE 84
54,M,581,C,0,FALSE,1554 IX 12
54,M,871,C,0,FALSE,8834 TL 23
54,M,542,C,0,FALSE,3499 UT 94
54,M,1107,C,0,FALSE,6895 ZX 80
54,M,586,C,0,FALSE,3159 IG 56
54,M,718,C,0,FALSE,9181 YU 25
54,M,159,C,0,FALSE,6672 EK 88
54,M,917,C,0,FALSE,3305 XC 38
54,M,1232,C,0,FALSE,2448 NK 77
54,M,479,C,0,FALSE,5101 YR 64
54,M,494,C,0,FALSE,1456 VN 56
54,M,165,C,0,FALSE,7510 UL 46
54,M,559,C,0,FALSE,2653 AC 48
54,M,1198,C,0,FALSE,3359 KH 13
54,M,552,C,0,FALSE,1455 UE 12
54,M,991,C,0,FALSE,6498 DR 48
54,M,489,C,0,FALSE,3162 BY 37
54,M,475,C,0,FALSE,7498 GM 65
54,M,504,C,0,FALSE,6458 UK 34
54,M,228,C,0,FALSE,7250 VB 95
54,M,583,C,0,FALSE,9782 CX 11
54,M,754,C,0,FALSE,3861 QX 57
54,M,182,C,0,FALSE,4538 KC 84
54,M,790,C,0,FALSE,2382 TJ 41
54,M,506,C,0,FALSE,8312 XG 17
54,M,1120,C,0,FALSE,1124 BH 38
54,M,886,C,0,FALSE,8408 AB 55
54,M,569,C,0,FALSE,3241 VL 54
54,M,932,C,0,FALSE,9457 TM 50
54,M,223,C,0,FALSE,2580 DI 44
54,M,178,C,0,FALSE,9551 ZK 31
54,M,559,C,0,FALSE,2862 RO 13
54,M,988,C,0,FALSE,5025 BE 18
54,M,229,C,0,FALSE,5086 UP 38
54,M,767,C,0,FALSE,4940 MR 74
54,M,788,C,0,FALSE,4071 HV 35
54,M,463,C,0,FALSE,1158 CO 32
54,M,512,C,0,FALSE,2384 LG 91
54,M,1162,C,0,FALSE,6017 GS 32
54,M,1222,C,0,FALSE,1334 SC 83
54,M,517,C,0,FALSE,9767 YT 88
54,M,532,C,0,FALSE,9098 MW 93
54,M,1296,C,0,FALSE,4698 WE 66
54,M,481,C,0,FALSE,9418 FQ 12
54,M,1372,C,0,FALSE,8108 QU 87
54,M,566,C,0,FALSE,8227 HS 23
54,M,1208,C,0,FALSE,1290 PJ 94
54,M,1191,C,0,FALSE,9723 SZ 83
54,M,759,C,0,FALSE,8768 JY 48
54,M,465,C,0,FALSE,1420 UX 71
54,M,203,C,0,FALSE,7808 AE 48
54,M,728,C,0,FALSE,2446 EN 42
54,M,898,C,0,FALSE,4487 BJ 89
54,M,1032,C,0,FALSE,599 ED 26
54,M,541,C,0,FALSE,7350 JR 71
54,M,438,C,0,FALSE,4359 ML 97
54,M,781,C,0,FALSE,6828 EY 41
54,M,456,C,0,FALSE,2044 UT 54
54,M,427,C,0,FALSE,1497 WU 19
54,M,1266,C,0,FALSE,6379 IW 50
54,M,802,C,0,FALSE,4565 UZ 67
54,M,524,C,0,FALSE,8419 LL 23
54,M,1377,C,0,FALSE,7376 HD 56
54,M,534,C,0,FALSE,9235 GC 69
54,M,522,C,0,FALSE,7747 WJ 13
54,M,169,C,0,FALSE,7629 CY 24
54,M,444,C,0,FALSE,3836 NH 82
54,M,523,C,0,FALSE,700 JS 48
54,M,928,C,0,FALSE,3358 TV 21
54,M,402,C,0,FALSE,3433 PY 24
54,M,414,C,0,FALSE,2651 GK 36
54,M,472,C,0,FALSE,3941 SV 48
54,M,180,C,0,FALSE,5140 FU 54
54,M,1255,C,0,FALSE,917 EX 64
54,M,496,C,0,FALSE,9709 TU 18
54,M,415,C,0,FALSE,6299 ZH 33
54,M,502,C,0,FALSE,33 NL 89
54,M,234,C,0,FALSE,9181 ER 64
54,M,234,C,0,FALSE,8238 QC 18
54,M,1395,C,0,FALSE,5540 HE 88
54,M,471,C,0,FALSE,8431 SJ 95
54,M,1049,C,0,FALSE,1839 TX 75
54,M,1287,C,0,FALSE,6244 RD 32
54,M,589,C,0,FALSE,9285 LV 74
54,M,452,C,0,FALSE,9386 HW 61
54,M,1075,C,0,FALSE,1223 IW 11
54,M,586,C,0,FALSE,5639 NP 13
54,M,992,C,0,FALSE,3656 EV 82
54,M,416,C,0,FALSE,3672 VC 23
54,M,1085,C,0,FALSE,7687 YV 55
54,M,563,C,0,FALSE,9726 FU 86
54,M,582,C,0,FALSE,5834 KI 18
54,M,499,C,0,FALSE,6490 BJ 70
54,M,560,C,0,FALSE,2099 ZD 92
54,M,1114,C,0,FALSE,4924 HU 53
54,M,433,C,0,FALSE,8341 MG 16
54,M,1321,C,0,FALSE,117 NQ 88
54,M,468,C,0,FALSE,3733 KY 45
54,M,220,C,0,FALSE,4834 MB 44
54,M,457,C,0,FALSE,7163 CT 59
54,M,1073,C,0,FALSE,8537 SS 74
54,M,240,C,0,FALSE,1749 EQ 92
54,M,1174,C,0,FALSE,7135 MF 22
54,M,476,C,0,FALSE,4551 UZ 27
54,M,415,C,0,FALSE,8333 RP 34
54,M,437,C,0,FALSE,90 EY 63
54,M,524,C,0,FALSE,6185 YY 94
54,M,447,C,0,FALSE,8370 BY 39
54,M,426,C,0,FALSE,4786 JJ 52
54,M,153,C,0,FALSE,2407 OF 57
54,M,919,C,0,FALSE,9655 ME 35
54,M,718,C,0,FALSE,3016 IY 60
54,M,151,C,0,FALSE,9949 KP 48
54,M,1139,C,0,FALSE,7745 AF 58
54,M,509,C,0,FALSE,6482 WX 27
54,M,511,C,0,FALSE,1446 ZP 92
54,M,562,C,0,FALSE,3419 XR 79
54,M,583,C,0,FALSE,9389 DT 20
54,M,212,C,0,FALSE,511 LA 32
54,M,591,C,0,FALSE,3261 IH 30
54,M,725,C,0,FALSE,4385 VO 40
54,M,194,C,0,FALSE,613 OV 25
54,M,416,C,0,FALSE,2457 YX 45
54,M,155,C,0,FALSE,6790 SV 94
54,M,153,C,0,FALSE,1933 ZM 76
54,M,156,C,0,FALSE,8332 ZY 25
54,M,505,C,0,FALSE,1616 KV 41
54,M,1232,C,0,FALSE,9642 NW 78
54,M,518,C,0,FALSE,6755 MS 95
54,M,447,C,0,FALSE,5225 SI 28
54,M,414,C,0,FALSE,4451 DX 84
54,M,414,C,0,FALSE,482 LT 12
54,M,815,C,0,FALSE,3884 IU 59
54,M,1084,C,0,FALSE,1631 XS 40
54,M,415,C,0,FALSE,7818 PT 13
54,M,1025,C,0,FALSE,7981 QZ 15
54,M,207,C,0,FALSE,4524 SM 33
54,M,581,C,0,FALSE,87 PX 90
54,M,505,C,0,FALSE,2004 FF 38
54,M,475,C,0,FALSE,8933 ZD 27
54,M,1077,C,0,FALSE,8958 XW 23
54,M,161,C,0,FALSE,8 KV 21
54,M,802,C,0,FALSE,7127 MH 50
54,M,1211,C,0,FALSE,3520 VM 84
54,M,469,C,0,FALSE,594 KT 70
54,M,548,C,0,FALSE,9522 HC 63
54,M,565,C,0,FALSE,7486 KO 83
54,M,,C,0,FALSE,7275 BC 48
54,M,495,C,0,FALSE,6881 HD 44
54,M,190,C,0,FALSE,6451 ZC 18
54,M,414,C,0,FALSE,9405 CE 54
54,M,529,C,0,FALSE,7994 HN 81
54,M,531,C,0,FALSE,883 EC 72
54,M,416,C,0,FALSE,1881 RE 32
54,M,706,C,0,FALSE,9844 DA 74
54,M,527,C,0,FALSE,4376 BJ 10
54,M,883,C,0,FALSE,8663 WF 47
54,M,1219,C,0,FALSE,4091 DL 16
54,M,226,C,0,FALSE,4878 MK 93
54,M,593,C,0,FALSE,3737 ZH 63
54,M,1392,C,0,FALSE,6372 QS 90
54,M,593,C,0,FALSE,2026 NF 15
54,M,415,C,0,FALSE,8299 YZ 65
54,M,246,C,0,FALSE,5527 GX 60
54,M,1019,C,0,FALSE,3059 CZ 98
54,M,1227,C,0,FALSE,5470 RL 76
54,M,423,C,0,FALSE,3077 BP 75
54,M,895,C,0,FALSE,4681 EH 74
54,M,418,C,0,FALSE,7474 OT 22
54,M,598,C,0,FALSE,4709 SX 72
54,M,746,C,0,FALSE,1808 VW 82
54,M,715,C,0,FALSE,8947 XS 25
54,M,172,C,0,FALSE,1295 VV 29
54,M,171,C,0,FALSE,7087 UC 68
54,M,1334,C,0,FALSE,8971 IL 55
54,M,499,C,0,FALSE,15 GR 95
54,M,469,C,0,FALSE,4310 BD 26
54,M,861,C,0,FALSE,9426 OP 58
54,M,525,C,0,FALSE,4720 NZ 49
54,M,1249,C,0,FALSE,6665 HQ 11
54,M,154,C,0,FALSE,4269 OT 14
54,M,1303,C,0,FALSE,1682 PJ 90
54,M,405,C,0,FALSE,6640 OQ 83
54,M,1275,C,0,FALSE,7830 XL 63
54,M,214,C,0,FALSE,9045 BI 35
54,M,523,C,0,FALSE,1789 VW 50
54,M,517,C,0,FALSE,4655 SY 88
54,M,1258,C,0,FALSE,9366 XA 17
54,M,501,C,0,FALSE,6726 EQ 49
54,M,879,C,0,FALSE,7992 DG 85
54,M,219,C,0,FALSE,2966 NN 81
54,M,1127,C,0,FALSE,5961 CE 90
54,M,408,C,0,FALSE,9624 OK 33
54,M,851,C,0,FALSE,1249 GV 59
54,M,468,C,0,FALSE,1301 TY 47
54,M,424,C,0,FALSE,3784 QO 38
54,M,1046,C,0,FALSE,329 BB 27
54,M,876,C,0,FALSE,1496 CG 22
54,M,927,C,0,FALSE,2549 ZC 93
54,M,771,C,0,FALSE,5247 YW 42
54,M,1281,C,0,FALSE,1023 GH 53
54,M,174,C,0,FALSE,4413 CR 96
54,M,521,C,0,FALSE,5451 VI 59
54,M,446,C,0,FALSE,2839 LQ 85
54,M,1265,C,0,FALSE,5315 GW 43
54,M,197,C,0,FALSE,2177 NY 61
54,M,442,C,0,FALSE,1128 ES 73
54,M,246,C,0,FALSE,7720 UP 51
54,M,177,C,0,FALSE,796 US 40
54,M,595,C,0,FALSE,1410 YS 57
54,M,1140,C,0,FALSE,10 VA 48
54,M,553,C,0,FALSE,2107 ZN 65
54,M,184,C,0,FALSE,6224 QU 92
54,M,551,C,0,FALSE,357 ZA 38
54,M,922,C,0,FALSE,7560 BQ 21
54,M,1090,C,0,FALSE,3417 EG 61
54,M,1198,C,0,FALSE,7653 GW 79
54,M,1385,C,0,FALSE,6718 TH 76
54,M,404,C,0,FALSE,942 XW 21
54,M,1366,C,0,FALSE,5044 FV 98
54,M,437,C,0,FALSE,7728 ZK 85
54,M,552,C,0,FALSE,9008 HK 29
54,M,568,C,0,FALSE,1960 QE 87
54,M,470,C,0,FALSE,9881 NO 38
54,M,1035,C,0,FALSE,8489 XC 72
54,M,245,C,0,FALSE,5384 IQ 33
54,M,234,C,0,FALSE,531 PL 31
54,M,197,C,0,FALSE,6659 HZ 66
54,M,1283,C,0,FALSE,7177 FJ 21
54,M,519,C,0,FALSE,3278 PC 13
54,M,454,C,0,FALSE,8767 GK 87
54,M,1388,C,0,FALSE,4629 MG 79
54,M,496,C,0,FALSE,8019 TE 42
54,M,176,C,0,FALSE,2964 SE 33
54,M,747,C,0,FALSE,6209 OQ 77
54,M,409,C,0,FALSE,4912 HV 57
54,M,152,C,0,FALSE,1072 XE 58
54,M,584,C,0,FALSE,9836 NU 76
54,M,1088,C,0,FALSE,3524 OB 70
54,M,1249,C,0,FALSE,8973 QJ 71
54,M,519,C,0,FALSE,8237 XL 88
54,M,1331,C,0,FALSE,8218 TQ 53
54,M,214,C,0,FALSE,6070 KX 36
54,M,416,C,0,FALSE,6204 PK 27
54,M,510,C,0,FALSE,9203 YE 76
54,M,512,C,0,FALSE,1575 BZ 32
54,M,558,C,0,FALSE,7893 WU 28
54,M,557,C,0,FALSE,2254 JF 50
54,M,400,C,0,FALSE,3029 AU 45
54,M,184,C,0,FALSE,2836 LC 75
54,M,238,C,0,FALSE,6350 XV 40
54,M,1249,C,0,FALSE,4378 YN 83
54,M,1345,C,0,FALSE,2325 XK 45
54,M,1128,C,0,FALSE,79 AK 82
54,M,243,C,0,FALSE,3542 SG 82
54,M,403,C,0,FALSE,7029 EO 84
54,M,1385,C,0,FALSE,7636 XE 77
54,M,1285,C,0,FALSE,5161 CU 10
54,M,1300,C,0,FALSE,9488 IB 87
54,M,720,C,0,FALSE,5381 TK 79
